forecast_date,target,target_end_date,location,type,quantile,value
2023-04-29,2 wk ahead inc death,2023-05-13,GB,quantile,0.025,0
2023-04-29,2 wk ahead inc death,2023-05-13,IS,quantile,0.025,0
2023-04-29,2 wk ahead inc death,2023-05-13,LI,quantile,0.025,0
2023-04-29,2 wk ahead inc death,2023-05-13,NO,quantile,0.025,0
2023-04-29,2 wk ahead inc death,2023-05-13,CH,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,BE,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,BG,quantile,0.025,1
2023-04-29,3 wk ahead inc death,2023-05-20,CZ,quantile,0.025,3
2023-04-29,3 wk ahead inc death,2023-05-20,DK,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,DE,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,EE,quantile,0.025,2
2023-04-29,3 wk ahead inc death,2023-05-20,IE,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,GR,quantile,0.025,15
2023-04-29,3 wk ahead inc death,2023-05-20,ES,quantile,0.025,18
2023-04-29,3 wk ahead inc death,2023-05-20,FR,quantile,0.025,46
2023-04-29,3 wk ahead inc death,2023-05-20,HR,quantile,0.025,8
2023-04-29,3 wk ahead inc death,2023-05-20,IT,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,CY,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,LV,quantile,0.025,1
2023-04-29,3 wk ahead inc death,2023-05-20,LT,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,LU,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,HU,quantile,0.025,5
2023-04-29,3 wk ahead inc death,2023-05-20,MT,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,NL,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,AT,quantile,0.025,3
2023-04-29,3 wk ahead inc death,2023-05-20,PL,quantile,0.025,7
2023-04-29,3 wk ahead inc death,2023-05-20,PT,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,RO,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,SI,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,SK,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,FI,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,SE,quantile,0.025,3
2023-04-29,3 wk ahead inc death,2023-05-20,GB,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,IS,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,LI,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,NO,quantile,0.025,0
2023-04-29,3 wk ahead inc death,2023-05-20,CH,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,BE,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,BG,quantile,0.025,4
2023-04-29,4 wk ahead inc death,2023-05-27,CZ,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,DK,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,DE,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,EE,quantile,0.025,1
2023-04-29,4 wk ahead inc death,2023-05-27,IE,quantile,0.025,1
2023-04-29,4 wk ahead inc death,2023-05-27,GR,quantile,0.025,11
2023-04-29,4 wk ahead inc death,2023-05-27,ES,quantile,0.025,18
2023-04-29,4 wk ahead inc death,2023-05-27,FR,quantile,0.025,47
2023-04-29,4 wk ahead inc death,2023-05-27,HR,quantile,0.025,4
2023-04-29,4 wk ahead inc death,2023-05-27,IT,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,CY,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,LV,quantile,0.025,1
2023-04-29,4 wk ahead inc death,2023-05-27,LT,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,LU,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,HU,quantile,0.025,28
2023-04-29,4 wk ahead inc death,2023-05-27,MT,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,NL,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,AT,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,PL,quantile,0.025,11
2023-04-29,4 wk ahead inc death,2023-05-27,PT,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,RO,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,SI,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,SK,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,FI,quantile,0.025,3
2023-04-29,4 wk ahead inc death,2023-05-27,SE,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,GB,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,IS,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,LI,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,NO,quantile,0.025,0
2023-04-29,4 wk ahead inc death,2023-05-27,CH,quantile,0.025,0
2023-04-29,1 wk ahead inc death,2023-05-06,BE,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,BG,quantile,0.050,9
2023-04-29,1 wk ahead inc death,2023-05-06,CZ,quantile,0.050,5
2023-04-29,1 wk ahead inc death,2023-05-06,DK,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,DE,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,EE,quantile,0.050,3
2023-04-29,1 wk ahead inc death,2023-05-06,IE,quantile,0.050,1
2023-04-29,1 wk ahead inc death,2023-05-06,GR,quantile,0.050,21
2023-04-29,1 wk ahead inc death,2023-05-06,ES,quantile,0.050,9
2023-04-29,1 wk ahead inc death,2023-05-06,FR,quantile,0.050,139
2023-04-29,1 wk ahead inc death,2023-05-06,HR,quantile,0.050,15
2023-04-29,1 wk ahead inc death,2023-05-06,IT,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,CY,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,LV,quantile,0.050,2
2023-04-29,1 wk ahead inc death,2023-05-06,LT,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,LU,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,HU,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,MT,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,NL,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,AT,quantile,0.050,7
2023-04-29,1 wk ahead inc death,2023-05-06,PL,quantile,0.050,7
2023-04-29,1 wk ahead inc death,2023-05-06,PT,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,RO,quantile,0.050,4
2023-04-29,1 wk ahead inc death,2023-05-06,SI,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,SK,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,FI,quantile,0.050,9
2023-04-29,1 wk ahead inc death,2023-05-06,SE,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,GB,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,IS,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,LI,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,NO,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,CH,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,BE,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,BG,quantile,0.050,6
2023-04-29,2 wk ahead inc death,2023-05-13,CZ,quantile,0.050,5
2023-04-29,2 wk ahead inc death,2023-05-13,DK,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,DE,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,EE,quantile,0.050,2
2023-04-29,2 wk ahead inc death,2023-05-13,IE,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,GR,quantile,0.050,11
2023-04-29,2 wk ahead inc death,2023-05-13,ES,quantile,0.050,15
2023-04-29,2 wk ahead inc death,2023-05-13,FR,quantile,0.050,86
2023-04-29,2 wk ahead inc death,2023-05-13,HR,quantile,0.050,8
2023-04-29,2 wk ahead inc death,2023-05-13,IT,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,CY,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,LV,quantile,0.050,2
2023-04-29,2 wk ahead inc death,2023-05-13,LT,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,LU,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,HU,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,MT,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,NL,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,AT,quantile,0.050,2
2023-04-29,2 wk ahead inc death,2023-05-13,PL,quantile,0.050,11
2023-04-29,2 wk ahead inc death,2023-05-13,PT,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,RO,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,SI,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,SK,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,FI,quantile,0.050,9
2023-04-29,2 wk ahead inc death,2023-05-13,SE,quantile,0.050,3
2023-04-29,2 wk ahead inc death,2023-05-13,GB,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,IS,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,LI,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,NO,quantile,0.050,0
2023-04-29,2 wk ahead inc death,2023-05-13,CH,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,BE,quantile,0.050,2
2023-04-29,3 wk ahead inc death,2023-05-20,BG,quantile,0.050,5
2023-04-29,3 wk ahead inc death,2023-05-20,CZ,quantile,0.050,3
2023-04-29,3 wk ahead inc death,2023-05-20,DK,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,DE,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,EE,quantile,0.050,3
2023-04-29,3 wk ahead inc death,2023-05-20,IE,quantile,0.050,1
2023-04-29,3 wk ahead inc death,2023-05-20,GR,quantile,0.050,18
2023-04-29,3 wk ahead inc death,2023-05-20,ES,quantile,0.050,21
2023-04-29,3 wk ahead inc death,2023-05-20,FR,quantile,0.050,70
2023-04-29,3 wk ahead inc death,2023-05-20,HR,quantile,0.050,10
2023-04-29,3 wk ahead inc death,2023-05-20,IT,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,CY,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,LV,quantile,0.050,2
2023-04-29,3 wk ahead inc death,2023-05-20,LT,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,LU,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,HU,quantile,0.050,6
2023-04-29,3 wk ahead inc death,2023-05-20,MT,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,NL,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,AT,quantile,0.050,3
2023-04-29,3 wk ahead inc death,2023-05-20,PL,quantile,0.050,11
2023-04-29,3 wk ahead inc death,2023-05-20,PT,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,RO,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,SI,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,SK,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,FI,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,SE,quantile,0.050,3
2023-04-29,3 wk ahead inc death,2023-05-20,GB,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,IS,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,LI,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,NO,quantile,0.050,0
2023-04-29,3 wk ahead inc death,2023-05-20,CH,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,BE,quantile,0.050,2
2023-04-29,4 wk ahead inc death,2023-05-27,BG,quantile,0.050,7
2023-04-29,4 wk ahead inc death,2023-05-27,CZ,quantile,0.050,4
2023-04-29,4 wk ahead inc death,2023-05-27,DK,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,DE,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,EE,quantile,0.050,2
2023-04-29,4 wk ahead inc death,2023-05-27,IE,quantile,0.050,2
2023-04-29,4 wk ahead inc death,2023-05-27,GR,quantile,0.050,18
2023-04-29,4 wk ahead inc death,2023-05-27,ES,quantile,0.050,21
2023-04-29,4 wk ahead inc death,2023-05-27,FR,quantile,0.050,70
2023-04-29,4 wk ahead inc death,2023-05-27,HR,quantile,0.050,8
2023-04-29,4 wk ahead inc death,2023-05-27,IT,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,CY,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,LV,quantile,0.050,1
2023-04-29,4 wk ahead inc death,2023-05-27,LT,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,LU,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,HU,quantile,0.050,28
2023-04-29,4 wk ahead inc death,2023-05-27,MT,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,NL,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,AT,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,PL,quantile,0.050,16
2023-04-29,4 wk ahead inc death,2023-05-27,PT,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,RO,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,SI,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,SK,quantile,0.050,1
2023-04-29,4 wk ahead inc death,2023-05-27,FI,quantile,0.050,7
2023-04-29,4 wk ahead inc death,2023-05-27,SE,quantile,0.050,5
2023-04-29,4 wk ahead inc death,2023-05-27,GB,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,IS,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,LI,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,NO,quantile,0.050,0
2023-04-29,4 wk ahead inc death,2023-05-27,CH,quantile,0.050,0
2023-04-29,1 wk ahead inc death,2023-05-06,BE,quantile,0.100,4
2023-04-29,1 wk ahead inc death,2023-05-06,BG,quantile,0.100,10
2023-04-29,1 wk ahead inc death,2023-05-06,CZ,quantile,0.100,6
2023-04-29,1 wk ahead inc death,2023-05-06,DK,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,DE,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,EE,quantile,0.100,5
2023-04-29,1 wk ahead inc death,2023-05-06,IE,quantile,0.100,2
2023-04-29,1 wk ahead inc death,2023-05-06,GR,quantile,0.100,28
2023-04-29,1 wk ahead inc death,2023-05-06,ES,quantile,0.100,14
2023-04-29,1 wk ahead inc death,2023-05-06,FR,quantile,0.100,173
2023-04-29,1 wk ahead inc death,2023-05-06,HR,quantile,0.100,15
2023-04-29,1 wk ahead inc death,2023-05-06,IT,quantile,0.100,13
2023-04-29,1 wk ahead inc death,2023-05-06,CY,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,LV,quantile,0.100,4
2023-04-29,1 wk ahead inc death,2023-05-06,LT,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,LU,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,HU,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,MT,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,NL,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,AT,quantile,0.100,10
2023-04-29,1 wk ahead inc death,2023-05-06,PL,quantile,0.100,11
2023-04-29,1 wk ahead inc death,2023-05-06,PT,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,RO,quantile,0.100,9
2023-04-29,1 wk ahead inc death,2023-05-06,SI,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,SK,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,FI,quantile,0.100,10
2023-04-29,1 wk ahead inc death,2023-05-06,SE,quantile,0.100,5
2023-04-29,1 wk ahead inc death,2023-05-06,GB,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,IS,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,LI,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,NO,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,CH,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,BE,quantile,0.100,2
2023-04-29,2 wk ahead inc death,2023-05-13,BG,quantile,0.100,9
2023-04-29,2 wk ahead inc death,2023-05-13,CZ,quantile,0.100,7
2023-04-29,2 wk ahead inc death,2023-05-13,DK,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,DE,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,EE,quantile,0.100,3
2023-04-29,2 wk ahead inc death,2023-05-13,IE,quantile,0.100,2
2023-04-29,2 wk ahead inc death,2023-05-13,GR,quantile,0.100,16
2023-04-29,2 wk ahead inc death,2023-05-13,ES,quantile,0.100,18
2023-04-29,2 wk ahead inc death,2023-05-13,FR,quantile,0.100,112
2023-04-29,2 wk ahead inc death,2023-05-13,HR,quantile,0.100,11
2023-04-29,2 wk ahead inc death,2023-05-13,IT,quantile,0.100,23
2023-04-29,2 wk ahead inc death,2023-05-13,CY,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,LV,quantile,0.100,6
2023-04-29,2 wk ahead inc death,2023-05-13,LT,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,LU,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,HU,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,MT,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,NL,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,AT,quantile,0.100,6
2023-04-29,2 wk ahead inc death,2023-05-13,PL,quantile,0.100,16
2023-04-29,2 wk ahead inc death,2023-05-13,PT,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,RO,quantile,0.100,3
2023-04-29,2 wk ahead inc death,2023-05-13,SI,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,SK,quantile,0.100,1
2023-04-29,2 wk ahead inc death,2023-05-13,FI,quantile,0.100,13
2023-04-29,2 wk ahead inc death,2023-05-13,SE,quantile,0.100,5
2023-04-29,2 wk ahead inc death,2023-05-13,GB,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,IS,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,LI,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,NO,quantile,0.100,0
2023-04-29,2 wk ahead inc death,2023-05-13,CH,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,BE,quantile,0.100,4
2023-04-29,3 wk ahead inc death,2023-05-20,BG,quantile,0.100,7
2023-04-29,3 wk ahead inc death,2023-05-20,CZ,quantile,0.100,5
2023-04-29,3 wk ahead inc death,2023-05-20,DK,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,DE,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,EE,quantile,0.100,3
2023-04-29,3 wk ahead inc death,2023-05-20,IE,quantile,0.100,2
2023-04-29,3 wk ahead inc death,2023-05-20,GR,quantile,0.100,22
2023-04-29,3 wk ahead inc death,2023-05-20,ES,quantile,0.100,22
2023-04-29,3 wk ahead inc death,2023-05-20,FR,quantile,0.100,84
2023-04-29,3 wk ahead inc death,2023-05-20,HR,quantile,0.100,11
2023-04-29,3 wk ahead inc death,2023-05-20,IT,quantile,0.100,11
2023-04-29,3 wk ahead inc death,2023-05-20,CY,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,LV,quantile,0.100,3
2023-04-29,3 wk ahead inc death,2023-05-20,LT,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,LU,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,HU,quantile,0.100,7
2023-04-29,3 wk ahead inc death,2023-05-20,MT,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,NL,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,AT,quantile,0.100,11
2023-04-29,3 wk ahead inc death,2023-05-20,PL,quantile,0.100,15
2023-04-29,3 wk ahead inc death,2023-05-20,PT,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,RO,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,SI,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,SK,quantile,0.100,2
2023-04-29,3 wk ahead inc death,2023-05-20,FI,quantile,0.100,11
2023-04-29,3 wk ahead inc death,2023-05-20,SE,quantile,0.100,5
2023-04-29,3 wk ahead inc death,2023-05-20,GB,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,IS,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,LI,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,NO,quantile,0.100,0
2023-04-29,3 wk ahead inc death,2023-05-20,CH,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,BE,quantile,0.100,4
2023-04-29,4 wk ahead inc death,2023-05-27,BG,quantile,0.100,7
2023-04-29,4 wk ahead inc death,2023-05-27,CZ,quantile,0.100,6
2023-04-29,4 wk ahead inc death,2023-05-27,DK,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,DE,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,EE,quantile,0.100,3
2023-04-29,4 wk ahead inc death,2023-05-27,IE,quantile,0.100,3
2023-04-29,4 wk ahead inc death,2023-05-27,GR,quantile,0.100,30
2023-04-29,4 wk ahead inc death,2023-05-27,ES,quantile,0.100,26
2023-04-29,4 wk ahead inc death,2023-05-27,FR,quantile,0.100,81
2023-04-29,4 wk ahead inc death,2023-05-27,HR,quantile,0.100,9
2023-04-29,4 wk ahead inc death,2023-05-27,IT,quantile,0.100,11
2023-04-29,4 wk ahead inc death,2023-05-27,CY,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,LV,quantile,0.100,4
2023-04-29,4 wk ahead inc death,2023-05-27,LT,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,LU,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,HU,quantile,0.100,28
2023-04-29,4 wk ahead inc death,2023-05-27,MT,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,NL,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,AT,quantile,0.100,3
2023-04-29,4 wk ahead inc death,2023-05-27,PL,quantile,0.100,18
2023-04-29,4 wk ahead inc death,2023-05-27,PT,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,RO,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,SI,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,SK,quantile,0.100,3
2023-04-29,4 wk ahead inc death,2023-05-27,FI,quantile,0.100,12
2023-04-29,4 wk ahead inc death,2023-05-27,SE,quantile,0.100,8
2023-04-29,4 wk ahead inc death,2023-05-27,GB,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,IS,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,LI,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,NO,quantile,0.100,0
2023-04-29,4 wk ahead inc death,2023-05-27,CH,quantile,0.100,0
2023-04-29,1 wk ahead inc death,2023-05-06,BE,quantile,0.150,5
2023-04-29,1 wk ahead inc death,2023-05-06,BG,quantile,0.150,12
2023-04-29,1 wk ahead inc death,2023-05-06,CZ,quantile,0.150,10
2023-04-29,1 wk ahead inc death,2023-05-06,DK,quantile,0.150,3
2023-04-29,1 wk ahead inc death,2023-05-06,DE,quantile,0.150,39
2023-04-29,1 wk ahead inc death,2023-05-06,EE,quantile,0.150,6
2023-04-29,1 wk ahead inc death,2023-05-06,IE,quantile,0.150,2
2023-04-29,1 wk ahead inc death,2023-05-06,GR,quantile,0.150,29
2023-04-29,1 wk ahead inc death,2023-05-06,ES,quantile,0.150,19
2023-04-29,1 wk ahead inc death,2023-05-06,FR,quantile,0.150,183
2023-04-29,1 wk ahead inc death,2023-05-06,HR,quantile,0.150,17
2023-04-29,1 wk ahead inc death,2023-05-06,IT,quantile,0.150,23
2023-04-29,1 wk ahead inc death,2023-05-06,CY,quantile,0.150,0
2023-04-29,1 wk ahead inc death,2023-05-06,LV,quantile,0.150,5
2023-04-29,1 wk ahead inc death,2023-05-06,LT,quantile,0.150,0
2023-04-29,1 wk ahead inc death,2023-05-06,LU,quantile,0.150,0
2023-04-29,1 wk ahead inc death,2023-05-06,HU,quantile,0.150,5
